Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
20,1729209303096,400,1625,2208,2326,4.761904716491699,0,100,0,80455.5132446289,10560.128662109375,7232.211853027344,0.30596923828125,25127043072,4294963200,2202771456,0
20,1729209303117,400,1625,2208,2326,4.761904716491699,0,100,0,80455.52172851563,10560.244750976563,7232.2833251953125,0.30596923828125,25127043072,4294963200,2206965760,0
20,1729209303137,400,1625,2208,2326,4.761904716491699,0,100,0,80455.52856445313,10560.362121582031,7232.3543701171875,0.30596923828125,25127043072,4294963200,2211160064,0
19,1729209303157,400,1625,2208,2326,4.761904716491699,0,100,0,80455.53491210938,10560.470825195313,7232.425354003906,0.30596923828125,25127043072,4294963200,2215354368,0
19,1729209303177,400,1625,2208,2326,4.761904716491699,0,100,0,80455.54125976563,10560.5830078125,7232.496643066406,0.30596923828125,25127043072,4294963200,2219806720,0
19,1729209303197,400,1625,2208,2326,4.761904716491699,0,100,0,80455.54760742188,10560.692504882813,7232.567687988281,0.30596923828125,25127043072,4294963200,2224001024,0
19,1729209303217,400,1625,2208,2326,4.761904716491699,0,100,0,80455.55395507813,10560.804870605469,7232.638977050781,0.30596923828125,25127043072,4294963200,2228195328,0
20,1729209303237,400,1625,2208,2326,4.761904716491699,0,100,0,80455.56036376953,10560.916870117188,7232.710266113281,0.30596923828125,25127043072,4294963200,2232389632,0
19,1729209303257,400,1625,2208,2326,0,9.090909004211426,100,0,80455.56665039063,10561.025329589844,7232.7818603515625,0.30596923828125,25127043072,4294963200,2236583936,0
20,1729209303277,400,1625,2208,2326,0,9.090909004211426,100,0,80455.57513427734,10561.140014648438,7232.8519287109375,0.30596923828125,25127043072,4294963200,2240778240,0
20,1729209303297,400,1625,2208,2326,0,9.090909004211426,100,0,80455.5814819336,10561.249145507813,7232.9229736328125,0.30596923828125,25127043072,4294963200,2244972544,0
20,1729209303317,400,1625,2208,2326,0,9.090909004211426,100,0,80455.587890625,10561.361694335938,7232.994323730469,0.30596923828125,25127043072,4294963200,2249162752,0
20,1729209303338,400,1625,2208,2326,0,9.090909004211426,100,0,80455.59436035156,10561.47314453125,7233.0650634765625,0.30596923828125,25127043072,4294963200,2253357056,0
20,1729209303358,400,1625,2208,2326,0,9.090909004211426,100,0,80455.60070800781,10561.58203125,7233.1361083984375,0.30596923828125,25127043072,4294963200,2257551360,0
20,1729209303378,400,1625,2208,2326,0,9.090909004211426,100,0,80455.60748291016,10561.700134277344,7233.206726074219,0.30596923828125,25127043072,4294963200,2261745664,0
20,1729209303398,400,1625,2208,2326,0,9.090909004211426,100,0,80455.61376953125,10561.809753417969,7233.2774658203125,0.30596923828125,25127043072,4294963200,2265939968,0
20,1729209303418,400,1625,2208,2326,0,9.090909004211426,100,0,80455.62030029297,10561.920654296875,7233.349060058594,0.30596923828125,25127043072,4294963200,2274328576,0
20,1729209303438,400,1625,2208,2326,0,9.090909004211426,100,0,80455.62677001953,10562.033142089844,7233.419860839844,0.30596923828125,25127043072,4294963200,2278522880,0
20,1729209303458,400,1625,2208,2326,0,0,100,0,80455.63330078125,10562.141479492188,7233.491760253906,0.30596923828125,25127043072,4294963200,2282717184,0
20,1729209303478,400,1625,2208,2326,0,0,100,0,80455.63977050781,10562.255249023438,7233.562927246094,0.30596923828125,25127043072,4294963200,2286911488,0
20,1729209303498,400,1625,2208,2326,0,0,100,0,80455.64617919922,10562.365295410156,7233.633850097656,0.30596923828125,25127043072,4294963200,2291105792,0
20,1729209303518,400,1625,2208,2326,0,0,100,0,80455.65264892578,10562.477172851563,7233.705261230469,0.30596923828125,25127043072,4294963200,2295300096,0
20,1729209303538,400,1625,2208,2326,0,0,100,0,80455.65899658203,10562.589416503906,7233.776550292969,0.30596923828125,25127043072,4294963200,2299494400,0
20,1729209303559,400,1625,2208,2326,0,0,100,0,80455.66540527344,10562.697387695313,7233.8475341796875,0.30596923828125,25127043072,4294963200,2303688704,0
20,1729209303579,400,1625,2208,2326,0,0,100,0,80455.6742553711,10562.817687988281,7233.918029785156,0.30596923828125,25127043072,4294963200,2307883008,0
19,1729209303599,400,1625,2208,2326,0,0,100,0,80455.6806640625,10562.928405761719,7233.9893798828125,0.30596923828125,25127043072,4294963200,2312077312,0
19,1729209303619,400,1625,2208,2326,0,0,100,0,80455.6869506836,10563.037170410156,7234.058898925781,0.30596923828125,25127043072,4294963200,2316271616,0
19,1729209303639,400,1625,2208,2326,0,0,100,0,80455.69323730469,10563.148864746094,7234.129211425781,0.30596923828125,25127043072,4294963200,2320465920,0
