__run_id,__done,llm,algorithm,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_usage_0,cpu_usage_1,cpu_usage_2,cpu_usage_3,total_memory,used_memory,total_swap,used_swap,dram_energy,package_energy,pp0_energy,pp1_energy,run_time
run_7_repetition_77,DONE,Gemeni,BFA,2396.0,2392.0,1921.0,2386.0,0.32,98.93,0.51,0.27,25127051264.0,685082182.96,4294963200.0,0.0,112350275.311,54879234.431,53759926.582,424.63,19.286680936813354
run_8_repetition_77,DONE,Gemeni,SWA,800.0,800.0,2290.0,2318.0,97.17,1.02,1.17,0.35,25127051264.0,1114152318.02,4294963200.0,0.0,54267317.589,26583915.328,25986264.917,205.155,9.483665227890015
run_0_repetition_78,DONE,ChatGPT,BB,2389.0,2388.0,809.0,755.0,0.59,78.65,0.25,20.8,25127051264.0,989537490.58,4294963200.0,0.0,118856159.902,58392225.845,56957482.419,449.318,20.393954277038574
run_1_repetition_78,DONE,ChatGPT,BFA,1210.0,2400.0,2400.0,1684.0,0.33,98.1,0.6,1.2,25127051264.0,690639937.92,4294963200.0,0.0,111686419.399,55052902.134,53578247.806,422.164,19.150750637054443
run_2_repetition_78,DONE,ChatGPT,SWA,2149.0,2343.0,2168.0,2118.0,0.5,97.4,0.56,1.37,25127051264.0,1880314958.56,4294963200.0,0.0,92168734.965,45573813.43,44255631.033,348.481,15.856200695037842
run_3_repetition_78,DONE,Claude,BB,2400.0,2400.0,2400.0,400.0,0.24,32.65,0.67,66.55,25127051264.0,1142563440.74,4294963200.0,0.0,118676962.243,58865934.004,57037252.045,448.835,20.380333423614502
run_4_repetition_78,DONE,Claude,BFA,2400.0,2400.0,1380.0,400.0,0.8,77.75,0.44,21.47,25127051264.0,700013460.65,4294963200.0,0.0,118937350.443,59191903.878,57223425.296,449.742,20.377403497695923
run_5_repetition_78,DONE,Claude,SWA,2326.0,2123.0,2352.0,1939.0,0.38,80.87,0.74,18.11,25127051264.0,1819675921.86,4294963200.0,0.0,82502600.213,41183277.328,39727596.127,311.918,14.192785739898682
run_6_repetition_78,DONE,Gemeni,BB,2228.0,2118.0,2333.0,400.0,8.82,8.57,8.82,11.43,25127051264.0,694591488.0,4294963200.0,0.0,359802.434,179994.765,173307.696,1.36,0.4003157615661621
run_7_repetition_78,DONE,Gemeni,BFA,2138.0,2106.0,400.0,400.0,92.31,0.59,6.95,0.21,25127051264.0,703795401.3,4294963200.0,0.0,112274951.601,56301332.135,54105108.42,424.411,19.211156845092773
run_8_repetition_78,DONE,Gemeni,SWA,2100.0,2100.0,2100.0,400.0,0.79,97.77,0.31,0.69,25127051264.0,1116171646.02,4294963200.0,0.0,54346831.316,27328685.895,26208671.618,205.404,9.498523473739624
run_0_repetition_79,DONE,ChatGPT,BB,2399.0,2400.0,2400.0,400.0,89.92,0.25,9.33,0.59,25127051264.0,988519935.48,4294963200.0,0.0,118910257.789,59961820.409,57385897.878,449.47,20.36852502822876
run_1_repetition_79,DONE,ChatGPT,BFA,2115.0,2348.0,2120.0,2294.0,0.71,45.25,0.22,53.85,25127051264.0,687173301.32,4294963200.0,0.0,111489911.818,56401918.286,53860936.298,421.35,19.062983751296997
run_2_repetition_79,DONE,ChatGPT,SWA,1151.0,2365.0,2190.0,400.0,0.31,70.82,0.69,28.5,25127051264.0,1877831287.38,4294963200.0,0.0,92663741.809,47019902.588,44806522.769,350.142,15.919645309448242
run_3_repetition_79,DONE,Claude,BB,2379.0,2272.0,895.0,1614.0,0.44,91.74,0.4,7.64,25127051264.0,1140862496.55,4294963200.0,0.0,118970757.474,60553466.44,57580306.751,449.773,20.376264095306396
run_4_repetition_79,DONE,Claude,BFA,1794.0,1764.0,1799.0,400.0,98.44,0.25,1.13,0.38,25127051264.0,695452577.97,4294963200.0,0.0,118991314.452,60759381.558,57650366.5,449.833,20.360079288482666
run_5_repetition_79,DONE,Claude,SWA,2369.0,2389.0,2298.0,2326.0,0.66,0.21,0.15,98.55,25127051264.0,1824770036.09,4294963200.0,0.0,82623299.284,42312808.916,40063908.709,312.464,14.234941244125366
run_6_repetition_79,DONE,Gemeni,BB,2397.0,982.0,826.0,2335.0,12.12,11.76,17.65,12.12,25127051264.0,698343424.0,4294963200.0,0.0,360328.629,184920.021,174774.234,1.362,0.37845301628112793
run_7_repetition_79,DONE,Gemeni,BFA,2100.0,1810.0,1937.0,2100.0,98.9,0.61,0.26,0.75,25127051264.0,703177256.57,4294963200.0,0.0,112198875.071,57714849.435,54446384.65,424.416,19.263465404510498
run_8_repetition_79,DONE,Gemeni,SWA,2290.0,2374.0,2375.0,2382.0,96.97,0.33,1.4,0.67,25127051264.0,1121206623.86,4294963200.0,0.0,54546434.923,28134666.837,26488712.71,206.411,9.498055458068848
run_0_repetition_80,DONE,ChatGPT,BB,2154.0,2159.0,2168.0,400.0,0.56,87.68,0.23,11.68,25127051264.0,988226093.42,4294963200.0,0.0,119204285.299,61651843.797,57929482.497,451.014,20.354424715042114
run_1_repetition_80,DONE,ChatGPT,BFA,2395.0,2399.0,988.0,1557.0,0.54,98.95,0.33,0.29,25127051264.0,692661260.1,4294963200.0,0.0,111893258.327,58052483.569,54432466.903,423.337,19.139138221740723
run_2_repetition_80,DONE,ChatGPT,SWA,2400.0,2400.0,400.0,2399.0,0.39,98.75,0.76,0.39,25127051264.0,1892144618.09,4294963200.0,0.0,92678971.706,48225153.834,45125572.127,350.583,15.873713970184326
run_3_repetition_80,DONE,Claude,BB,1831.0,1815.0,2012.0,2299.0,91.06,0.22,8.42,0.56,25127051264.0,1142814496.58,4294963200.0,0.0,119024353.468,62117804.21,58006050.806,450.165,20.394158124923706
run_4_repetition_80,DONE,Claude,BFA,2397.0,400.0,400.0,2344.0,0.68,98.99,0.54,0.18,25127051264.0,672548568.48,4294963200.0,0.0,119165151.727,62386577.303,58134824.694,450.62,20.35412287712097
run_5_repetition_80,DONE,Claude,SWA,2400.0,2399.0,2399.0,961.0,98.5,0.18,0.31,0.81,25127051264.0,1807570357.15,4294963200.0,0.0,82262930.853,43190037.313,40165528.714,311.065,14.151343822479248
run_6_repetition_80,DONE,Gemeni,BB,2296.0,2398.0,1231.0,2399.0,9.38,8.82,17.14,8.82,25127051264.0,698019840.0,4294963200.0,0.0,360855.017,189846.891,176241.953,1.364,0.38282060623168945
run_7_repetition_80,DONE,Gemeni,BFA,2400.0,2400.0,1597.0,2400.0,0.5,98.97,0.29,0.41,25127051264.0,703471345.26,4294963200.0,0.0,112844001.987,59502084.849,55138125.454,426.577,19.259171724319458
run_8_repetition_80,DONE,Gemeni,SWA,2108.0,2205.0,2372.0,400.0,0.74,0.36,0.39,97.87,25127051264.0,1120152180.42,4294963200.0,0.0,54505822.386,28816314.576,26651690.239,206.012,9.478479862213135
run_0_repetition_81,DONE,ChatGPT,BB,2400.0,2400.0,896.0,400.0,0.39,98.99,0.46,0.37,25127051264.0,992122458.84,4294963200.0,0.0,119378431.502,63280501.382,58414359.681,451.135,20.371852159500122
run_1_repetition_81,DONE,ChatGPT,BFA,2399.0,400.0,1833.0,1367.0,98.95,0.24,0.39,0.63,25127051264.0,696069437.79,4294963200.0,0.0,111695623.182,59389156.028,54710819.417,422.05,19.14297866821289
run_2_repetition_81,DONE,ChatGPT,SWA,2292.0,2398.0,2280.0,800.0,50.92,0.73,48.11,0.43,25127051264.0,1872993831.79,4294963200.0,0.0,92934693.054,49555034.18,45561310.768,351.179,15.92354941368103
run_3_repetition_81,DONE,Claude,BB,2168.0,2327.0,946.0,2271.0,0.84,71.42,0.21,27.84,25127051264.0,1137641531.93,4294963200.0,0.0,119318536.515,63807065.066,58548600.48,450.801,20.36081099510193
run_4_repetition_81,DONE,Claude,BFA,2279.0,2126.0,2339.0,1914.0,97.6,0.45,1.76,0.4,25127051264.0,685547491.07,4294963200.0,0.0,119339190.568,64013299.168,58618872.451,450.801,20.388201236724854
run_5_repetition_81,DONE,Claude,SWA,2382.0,400.0,400.0,2282.0,0.14,62.97,0.94,35.88,25127051264.0,1801606825.18,4294963200.0,0.0,82744385.494,44507443.124,40677456.73,312.513,14.211758852005005
run_6_repetition_81,DONE,Gemeni,BB,1961.0,2021.0,1647.0,1319.0,9.09,11.43,17.14,11.43,25127051264.0,674172928.0,4294963200.0,0.0,361381.86,194771.68,177707.43,1.365,0.38606929779052734
run_7_repetition_81,DONE,Gemeni,BFA,2111.0,2203.0,1723.0,2020.0,0.57,33.88,0.29,65.34,25127051264.0,684160095.08,4294963200.0,0.0,112888212.089,60977228.622,55537405.028,426.441,19.259480953216553
run_8_repetition_81,DONE,Gemeni,SWA,2399.0,2400.0,2400.0,400.0,97.74,0.39,0.26,0.89,25127051264.0,1113318653.73,4294963200.0,0.0,54464799.052,29494982.572,26813913.992,205.833,9.479533910751343
run_0_repetition_82,DONE,ChatGPT,BB,1524.0,2397.0,2288.0,2215.0,99.02,0.23,0.31,0.55,25127051264.0,986276220.64,4294963200.0,0.0,119311430.291,64778410.044,58780476.003,450.829,20.359989166259766
run_1_repetition_82,DONE,ChatGPT,BFA,2400.0,2400.0,400.0,704.0,80.38,0.68,18.95,0.21,25127051264.0,690092714.67,4294963200.0,0.0,112099447.163,61044025.385,55283257.418,423.652,19.119853019714355
run_2_repetition_82,DONE,ChatGPT,SWA,2290.0,2399.0,2349.0,400.0,67.56,0.76,31.48,0.15,25127051264.0,1884675755.99,4294963200.0,0.0,92949529.087,50756949.218,45879359.847,351.242,15.919434547424316
run_3_repetition_82,DONE,Claude,BB,1822.0,1978.0,1811.0,400.0,0.44,99.0,0.58,0.29,25127051264.0,1139364459.98,4294963200.0,0.0,119492353.298,65434905.943,59033602.073,451.466,20.387051820755005
run_4_repetition_82,DONE,Claude,BFA,2400.0,2400.0,400.0,2399.0,0.68,12.19,0.25,87.17,25127051264.0,706969104.02,4294963200.0,0.0,119512980.682,65641328.19,59103997.751,451.466,20.37765097618103
run_5_repetition_82,DONE,Claude,SWA,2400.0,2400.0,1391.0,400.0,0.63,34.0,0.39,65.03,25127051264.0,1820529384.19,4294963200.0,0.0,82985473.166,45702230.036,41073184.183,313.556,14.237917184829712
run_6_repetition_82,DONE,Gemeni,BB,2347.0,2399.0,2323.0,400.0,11.43,14.29,13.89,11.43,25127051264.0,684277760.0,4294963200.0,0.0,361907.944,199698.524,179174.272,1.367,0.3927803039550781
run_7_repetition_82,DONE,Gemeni,BFA,2400.0,2400.0,874.0,1162.0,90.16,0.71,9.12,0.13,25127051264.0,695848421.74,4294963200.0,0.0,112931830.039,62449573.48,55936071.948,426.862,19.211387634277344
run_8_repetition_82,DONE,Gemeni,SWA,2132.0,2219.0,2360.0,1438.0,97.79,0.92,0.33,0.33,25127051264.0,1108639599.33,4294963200.0,0.0,54664724.225,30304391.524,27094949.168,206.593,9.48233675956726
run_0_repetition_83,DONE,ChatGPT,BB,2400.0,2400.0,2399.0,800.0,0.29,93.62,0.73,5.67,25127051264.0,969326732.53,4294963200.0,0.0,119605751.394,66471563.895,59324654.432,452.071,20.382028579711914
run_1_repetition_83,DONE,ChatGPT,BFA,2379.0,2226.0,2346.0,2397.0,0.61,51.64,0.27,47.52,25127051264.0,680448854.43,4294963200.0,0.0,112262565.083,62571628.83,55738263.967,424.244,19.11135458946228
run_2_repetition_83,DONE,ChatGPT,SWA,2169.0,2344.0,2396.0,400.0,0.68,78.28,0.25,20.68,25127051264.0,1881319338.89,4294963200.0,0.0,92964035.205,51956009.809,46196696.736,351.256,15.889062881469727
run_3_repetition_83,DONE,Claude,BB,2356.0,1836.0,2257.0,2111.0,98.91,0.37,0.47,0.52,25127051264.0,1148382855.5,4294963200.0,0.0,119545428.771,66994951.961,59458368.493,451.615,20.37918210029602
run_4_repetition_83,DONE,Claude,BFA,2357.0,2400.0,1556.0,2400.0,91.72,2.22,6.2,0.1,25127051264.0,682452595.61,4294963200.0,0.0,119807537.707,67336336.998,59648502.227,452.527,20.386104345321655
run_5_repetition_83,DONE,Claude,SWA,400.0,2400.0,2400.0,400.0,0.79,84.69,0.42,14.12,25127051264.0,1816051128.56,4294963200.0,0.0,83106125.959,46832057.905,41409659.26,313.934,14.223634243011475
run_6_repetition_83,DONE,Gemeni,BB,2098.0,1863.0,1834.0,899.0,14.71,11.11,8.82,11.43,25127051264.0,692234922.67,4294963200.0,0.0,362434.019,204625.573,180641.849,1.37,0.394669771194458
run_7_repetition_83,DONE,Gemeni,BFA,2100.0,2100.0,400.0,400.0,0.26,98.9,0.68,0.18,25127051264.0,681410266.8,4294963200.0,0.0,113095962.818,63986650.992,56393806.008,427.496,19.221911430358887
run_8_repetition_83,DONE,Gemeni,SWA,1779.0,2248.0,2130.0,1176.0,0.79,74.59,0.33,23.79,25127051264.0,1114054024.46,4294963200.0,0.0,54864995.766,31116700.175,27376645.251,207.354,9.486501455307007
run_0_repetition_84,DONE,ChatGPT,BB,400.0,2398.0,2112.0,400.0,0.47,60.23,0.21,39.32,25127051264.0,981029693.94,4294963200.0,0.0,119900308.95,68167084.566,59869067.856,453.174,20.36834192276001
run_1_repetition_84,DONE,ChatGPT,BFA,900.0,899.0,900.0,400.0,98.21,0.16,1.03,0.82,25127051264.0,690053954.21,4294963200.0,0.0,112183849.104,63960323.617,56071483.69,424.068,19.11974787712097
run_2_repetition_84,DONE,ChatGPT,SWA,2399.0,2399.0,1895.0,2400.0,78.29,0.26,21.02,0.57,25127051264.0,1884339246.49,4294963200.0,0.0,93219997.592,53289017.562,46633086.013,352.324,15.902048110961914
run_3_repetition_84,DONE,Claude,BB,2293.0,2397.0,400.0,2318.0,0.43,89.24,0.3,10.46,25127051264.0,1134390627.77,4294963200.0,0.0,120081872.146,68827598.783,60123091.903,453.893,20.364866256713867
run_4_repetition_84,DONE,Claude,BFA,1957.0,1810.0,400.0,1856.0,78.67,7.0,5.73,8.71,25127051264.0,686285605.16,4294963200.0,0.0,119981496.963,68964486.563,60132699.062,453.436,20.377171516418457
run_5_repetition_84,DONE,Claude,SWA,2069.0,2096.0,2091.0,400.0,0.56,98.54,0.74,0.31,25127051264.0,1818201593.29,4294963200.0,0.0,83105793.689,47891280.722,41684550.257,314.106,14.208670377731323
run_6_repetition_84,DONE,Gemeni,BB,2100.0,400.0,1423.0,2100.0,9.09,11.76,9.09,12.12,25127051264.0,691929088.0,4294963200.0,0.0,362960.112,209548.911,182105.695,1.372,0.3858766555786133
run_7_repetition_84,DONE,Gemeni,BFA,2399.0,2400.0,2400.0,1221.0,95.08,0.41,4.03,0.62,25127051264.0,701639525.58,4294963200.0,0.0,113139154.248,65452416.024,56789463.17,427.495,19.216399431228638
run_8_repetition_84,DONE,Gemeni,SWA,2318.0,2376.0,400.0,2329.0,67.22,0.62,31.29,0.27,25127051264.0,1117928687.08,4294963200.0,0.0,54944649.481,31861562.113,27597956.254,207.575,9.519092082977295
run_0_repetition_85,DONE,ChatGPT,BB,2312.0,2114.0,1221.0,400.0,93.83,0.68,5.51,0.13,25127051264.0,996864809.29,4294963200.0,0.0,120074358.851,69794817.516,60352778.554,453.617,20.387757062911987
run_1_repetition_85,DONE,ChatGPT,BFA,2400.0,2400.0,2400.0,699.0,84.2,0.54,15.04,0.17,25127051264.0,692416595.5,4294963200.0,0.0,112830899.542,65765320.828,56767695.318,426.181,19.127788543701172
run_2_repetition_85,DONE,ChatGPT,SWA,1868.0,1800.0,1816.0,1800.0,0.37,98.79,0.39,0.41,25127051264.0,1887789448.62,4294963200.0,0.0,93476285.876,54624815.995,47069961.58,353.064,15.926620483398438
run_3_repetition_85,DONE,Claude,BB,2315.0,2398.0,400.0,930.0,79.71,0.71,19.52,0.25,25127051264.0,1153273248.42,4294963200.0,0.0,120013760.314,70315261.558,60485364.534,453.22,20.380188941955566
run_4_repetition_85,DONE,Claude,BFA,1813.0,1992.0,1357.0,1848.0,0.83,53.0,0.24,46.3,25127051264.0,680090354.31,4294963200.0,0.0,120034304.013,70521467.394,60555653.818,453.462,20.366864919662476
run_5_repetition_85,DONE,Claude,SWA,400.0,2379.0,2245.0,1784.0,0.72,94.91,0.35,3.92,25127051264.0,1801223542.13,4294963200.0,0.0,83226248.919,49018817.908,42019746.07,314.4,14.212424516677856
run_6_repetition_85,DONE,Gemeni,BB,2219.0,2399.0,2099.0,2399.0,11.76,6.45,9.09,17.14,25127051264.0,676048896.0,4294963200.0,0.0,363485.96,214471.237,183568.264,1.373,0.3779032230377197
run_7_repetition_85,DONE,Gemeni,BFA,2400.0,2400.0,2400.0,2399.0,0.87,98.93,0.28,0.26,25127051264.0,685935534.04,4294963200.0,0.0,113545372.594,67129686.655,57367626.843,428.828,19.24084711074829
run_8_repetition_85,DONE,Gemeni,SWA,2375.0,2397.0,2399.0,400.0,78.16,0.95,19.99,0.33,25127051264.0,1115507231.72,4294963200.0,0.0,54781825.907,32462840.102,27696764.032,207.047,9.45823359489441
run_0_repetition_86,DONE,ChatGPT,BB,2071.0,2079.0,400.0,400.0,70.11,0.7,29.37,0.15,25127051264.0,986305590.76,4294963200.0,0.0,120127060.747,71351415.973,60776058.474,453.997,20.364500284194946
run_1_repetition_86,DONE,ChatGPT,BFA,2399.0,2399.0,2374.0,2400.0,94.58,0.33,4.48,0.58,25127051264.0,682935167.04,4294963200.0,0.0,112630584.426,67079051.432,57039048.061,425.603,19.123334407806396
run_2_repetition_86,DONE,ChatGPT,SWA,2398.0,2277.0,400.0,2183.0,0.35,87.81,0.66,11.39,25127051264.0,1880450872.78,4294963200.0,0.0,93490399.302,55820595.791,47386359.115,353.265,15.903079986572266
run_3_repetition_86,DONE,Claude,BB,2379.0,2305.0,400.0,1931.0,98.35,0.35,0.78,0.62,25127051264.0,1138764873.36,4294963200.0,0.0,120187553.29,71943352.022,60970653.32,454.067,20.35357356071472
run_4_repetition_86,DONE,Claude,BFA,400.0,2400.0,2400.0,400.0,0.48,24.68,0.4,74.59,25127051264.0,685109557.99,4294963200.0,0.0,120208186.564,72149693.335,61041137.626,454.188,20.33522629737854
run_5_repetition_86,DONE,Claude,SWA,2378.0,2399.0,2400.0,400.0,0.88,98.59,0.29,0.15,25127051264.0,1816608415.21,4294963200.0,0.0,83104147.352,50001703.565,42233155.463,313.944,14.145708560943604
run_6_repetition_86,DONE,Gemeni,BB,400.0,2399.0,1872.0,2400.0,6.9,6.9,13.79,10.0,25127051264.0,689827840.0,4294963200.0,0.0,364012.31,219400.859,185038.963,1.375,0.33919334411621094
run_7_repetition_86,DONE,Gemeni,BFA,2400.0,2400.0,400.0,1923.0,98.97,0.29,0.6,0.65,25127051264.0,702111835.7,4294963200.0,0.0,113831178.215,68743057.884,57888970.54,430.069,19.285861492156982
run_8_repetition_86,DONE,Gemeni,SWA,1382.0,2400.0,2400.0,400.0,0.61,97.7,0.98,0.22,25127051264.0,1123033760.07,4294963200.0,0.0,54739790.202,33132492.114,27856872.373,206.782,9.464396238327026
run_0_repetition_87,DONE,ChatGPT,BB,2164.0,2351.0,1550.0,400.0,0.5,97.38,0.18,2.11,25127051264.0,994827515.87,4294963200.0,0.0,120422382.671,73053137.965,61323238.161,454.949,20.372289896011353
run_1_repetition_87,DONE,ChatGPT,BFA,2375.0,2264.0,400.0,400.0,97.96,0.36,1.34,0.49,25127051264.0,695694334.9,4294963200.0,0.0,112793663.196,68604964.282,57493698.135,426.056,19.149559497833252
run_2_repetition_87,DONE,ChatGPT,SWA,2025.0,400.0,1123.0,1845.0,98.34,0.53,0.85,0.53,25127051264.0,1870455241.48,4294963200.0,0.0,93504305.298,57012380.678,47701259.456,353.136,15.919211626052856
run_3_repetition_87,DONE,Claude,BB,400.0,2182.0,2176.0,836.0,98.91,0.2,0.41,0.57,25127051264.0,1136359643.28,4294963200.0,0.0,120240036.7,73495842.529,61392697.759,454.032,20.350205898284912
run_4_repetition_87,DONE,Claude,BFA,1881.0,2400.0,2400.0,2135.0,0.29,58.26,0.34,41.17,25127051264.0,687833484.39,4294963200.0,0.0,120503553.41,73850781.641,61587107.41,455.131,20.364890336990356
run_5_repetition_87,DONE,Claude,SWA,2340.0,2398.0,1894.0,400.0,0.86,92.64,0.43,6.3,25127051264.0,1811669929.42,4294963200.0,0.0,83345836.783,51200484.481,42629544.798,314.738,14.196563720703125
run_6_repetition_87,DONE,Gemeni,BB,400.0,2400.0,2400.0,2400.0,12.9,6.67,9.68,6.67,25127051264.0,688496640.0,4294963200.0,0.0,364538.792,224325.216,186503.537,1.376,0.3478505611419678
run_7_repetition_87,DONE,Gemeni,BFA,2400.0,2399.0,400.0,2400.0,98.95,0.27,0.25,0.62,25127051264.0,689101387.65,4294963200.0,0.0,113509692.927,69982944.292,58098055.042,428.52,19.254204750061035
run_8_repetition_87,DONE,Gemeni,SWA,2147.0,2371.0,1827.0,2274.0,0.33,6.43,0.59,92.0,25127051264.0,1108795148.94,4294963200.0,0.0,55305170.746,34172990.764,28325906.075,208.755,9.499244928359985
run_0_repetition_88,DONE,ChatGPT,BB,2400.0,2400.0,400.0,2400.0,0.35,63.36,0.42,35.94,25127051264.0,983302768.11,4294963200.0,0.0,120474986.479,74606151.54,61745256.931,454.672,20.3442702293396
run_1_repetition_88,DONE,ChatGPT,BFA,1898.0,2011.0,400.0,2346.0,87.96,0.21,11.37,0.71,25127051264.0,696050729.84,4294963200.0,0.0,113078400.09,70205509.656,58009779.385,426.716,19.17677879333496
run_2_repetition_88,DONE,ChatGPT,SWA,2274.0,2314.0,400.0,700.0,0.43,98.74,0.47,0.49,25127051264.0,1876033886.63,4294963200.0,0.0,93761168.279,58352428.771,48140024.865,353.959,15.908875226974487
run_3_repetition_88,DONE,Claude,BB,400.0,2398.0,2396.0,2399.0,0.54,54.86,0.27,44.35,25127051264.0,1130079644.9,4294963200.0,0.0,120657195.282,75273276.739,62001575.508,455.434,20.38229465484619
run_4_repetition_88,DONE,Claude,BFA,2400.0,2399.0,400.0,2400.0,90.06,0.25,9.26,0.66,25127051264.0,682009284.21,4294963200.0,0.0,120312859.449,75251221.055,61883934.2,454.056,20.384527444839478
run_5_repetition_88,DONE,Claude,SWA,2399.0,2400.0,1659.0,400.0,98.37,0.19,0.54,0.74,25127051264.0,1811657925.61,4294963200.0,0.0,83223032.163,52174203.589,42839357.291,314.029,14.192330360412598
run_6_repetition_88,DONE,Gemeni,BB,2370.0,2178.0,2129.0,800.0,15.62,6.25,9.38,11.76,25127051264.0,681762816.0,4294963200.0,0.0,365066.051,229250.974,187969.073,1.377,0.37949323654174805
run_7_repetition_88,DONE,Gemeni,BFA,2400.0,2399.0,2400.0,400.0,0.64,71.86,0.14,27.26,25127051264.0,686902500.41,4294963200.0,0.0,114038887.043,71746323.979,58742516.948,430.212,19.246774196624756
run_8_repetition_88,DONE,Gemeni,SWA,2216.0,2118.0,2360.0,2031.0,89.1,0.89,9.3,0.39,25127051264.0,1117290225.34,4294963200.0,0.0,55263335.458,34843264.058,28485402.948,208.49,9.490423440933228
run_0_repetition_89,DONE,ChatGPT,BB,400.0,2280.0,2391.0,2134.0,0.74,16.51,0.38,82.85,25127051264.0,986573724.9,4294963200.0,0.0,120770701.746,76311136.564,62293129.803,455.555,20.368236303329468
run_1_repetition_89,DONE,ChatGPT,BFA,900.0,900.0,900.0,400.0,0.55,98.93,0.75,0.19,25127051264.0,689945389.47,4294963200.0,0.0,113119838.088,71656440.054,58402369.767,426.623,19.115309476852417
run_2_repetition_89,DONE,ChatGPT,SWA,2396.0,2284.0,1475.0,819.0,0.7,92.82,0.27,6.15,25127051264.0,1884759827.59,4294963200.0,0.0,93896416.063,59618901.879,48517337.775,354.065,15.903677701950073
run_3_repetition_89,DONE,Claude,BB,2399.0,2400.0,400.0,2399.0,0.34,49.17,0.7,50.04,25127051264.0,1139742379.01,4294963200.0,0.0,120709421.127,76825263.84,62424075.642,455.25,20.366846799850464
run_4_repetition_89,DONE,Claude,BFA,2278.0,2164.0,2352.0,1383.0,85.99,0.51,13.45,0.2,25127051264.0,668076410.19,4294963200.0,0.0,120730027.914,77031260.974,62494119.182,455.398,20.381553173065186
run_5_repetition_89,DONE,Claude,SWA,2141.0,2341.0,400.0,1096.0,98.43,0.32,0.49,0.8,25127051264.0,1801440238.04,4294963200.0,0.0,83343008.509,53297902.879,43174238.14,314.321,14.203020334243774
run_6_repetition_89,DONE,Gemeni,BB,2128.0,2348.0,400.0,2193.0,8.57,11.11,8.57,8.57,25127051264.0,679837696.0,4294963200.0,0.0,365592.112,234178.557,189437.083,1.379,0.4057292938232422
run_7_repetition_89,DONE,Gemeni,BFA,2400.0,2400.0,2400.0,400.0,75.69,0.28,23.58,0.44,25127051264.0,690258663.14,4294963200.0,0.0,114203243.251,73285285.063,59200888.091,430.812,19.260005474090576
run_8_repetition_89,DONE,Gemeni,SWA,2400.0,2400.0,2399.0,2399.0,80.36,0.36,17.88,0.58,25127051264.0,1117806781.88,4294963200.0,0.0,55221066.385,35510538.352,28644288.402,208.307,9.428353786468506
run_0_repetition_90,DONE,ChatGPT,BB,2390.0,2301.0,2373.0,400.0,0.62,91.71,0.39,7.55,25127051264.0,1004164508.9,4294963200.0,0.0,120944687.407,77939690.395,62777707.288,456.16,20.381791830062866
run_1_repetition_90,DONE,ChatGPT,BFA,2397.0,2279.0,800.0,400.0,95.68,0.19,3.61,0.7,25127051264.0,700547239.36,4294963200.0,0.0,113404716.904,73260499.01,58919665.377,427.664,19.13486337661743
run_2_repetition_90,DONE,ChatGPT,SWA,2400.0,2400.0,400.0,2399.0,0.53,93.15,0.35,5.95,25127051264.0,1886388798.5,4294963200.0,0.0,93909718.337,60806238.782,48831065.96,354.17,15.904191493988037
run_3_repetition_90,DONE,Claude,BB,2335.0,2172.0,990.0,1182.0,76.25,0.58,23.1,0.18,25127051264.0,1136306737.55,4294963200.0,0.0,121005269.83,78532494.488,62972750.55,456.281,20.3754141330719
run_4_repetition_90,DONE,Claude,BFA,2100.0,2099.0,2100.0,1910.0,0.4,96.5,0.38,2.97,25127051264.0,683034186.32,4294963200.0,0.0,121025871.015,78738823.288,63043022.242,456.342,20.380384922027588
run_5_repetition_90,DONE,Claude,SWA,2355.0,2206.0,1595.0,2143.0,77.8,0.81,21.33,0.21,25127051264.0,1810505388.16,4294963200.0,0.0,83829075.217,54660325.171,43699948.974,316.119,14.23599886894226
run_6_repetition_90,DONE,Gemeni,BB,2127.0,2154.0,2350.0,1768.0,9.09,15.15,12.12,9.09,25127051264.0,672276480.0,4294963200.0,0.0,366118.421,239106.868,190905.542,1.381,0.37992048263549805
run_7_repetition_90,DONE,Gemeni,BFA,2392.0,400.0,800.0,2373.0,0.26,91.32,0.46,8.17,25127051264.0,681960298.28,4294963200.0,0.0,114367584.323,74824621.212,59659648.962,431.269,19.26395893096924
run_8_repetition_90,DONE,Gemeni,SWA,799.0,400.0,800.0,800.0,0.81,86.21,0.58,12.27,25127051264.0,1116091624.83,4294963200.0,0.0,55300552.165,36254861.906,28866115.186,208.556,9.511919975280762
run_0_repetition_91,DONE,ChatGPT,BB,2175.0,2268.0,2299.0,848.0,82.02,0.42,17.57,0.25,25127051264.0,979236775.14,4294963200.0,0.0,120996685.709,79489473.708,63199729.358,456.245,20.37134838104248
run_1_repetition_91,DONE,ChatGPT,BFA,2242.0,2398.0,400.0,1551.0,95.14,0.61,4.1,0.38,25127051264.0,687514428.9,4294963200.0,0.0,113445870.848,74707883.244,59310921.374,427.701,19.11064076423645
run_2_repetition_91,DONE,ChatGPT,SWA,2140.0,2204.0,2362.0,1183.0,0.39,98.75,0.57,0.41,25127051264.0,1887257447.26,4294963200.0,0.0,94167041.313,62151575.876,49271566.188,354.959,15.90434193611145
run_3_repetition_91,DONE,Claude,BB,2400.0,2394.0,799.0,805.0,75.2,0.62,23.87,0.1,25127051264.0,1139274215.72,4294963200.0,0.0,121057279.463,80080825.981,63393735.43,456.344,20.364012479782104
